county,fips,crime,GDP,poverty
"Allen County, OH",39003,0.03972761213650944,11599931,14.1
"Ashland County, OH",39005,0.013223772214790751,2378705,13.5
"Ashtabula County, OH",39007,0.012379982093791484,4195305,17.8
"Athens County, OH",39009,0.022512758367611668,2589174,25.3
"Auglaize County, OH",39011,0.004337598998683614,3464645,8.5
"Belmont County, OH",39013,0.011313118925713584,3694074,15.3
"Brown County, OH",39015,0.0031684522452701163,1183016,15.1
"Butler County, OH",39017,0.023088772613273245,28067697,11.9
"Carroll County, OH",39019,0.002243974155608001,1901498,11.9
"Champaign County, OH",39021,0.017975173303240367,1580485,8.8
"Clark County, OH",39023,0.03815766038542372,5909466,15.2
"Clermont County, OH",39025,0.014292001470034437,9923768,8.9
"Clinton County, OH",39027,0.016622735152335495,3051971,12.5
"Columbiana County, OH",39029,0.012906703552648975,4718025,15.7
"Coshocton County, OH",39031,0.013619125442621578,1652937,16.2
"Crawford County, OH",39033,0.019866431998456977,1734745,12.4
"Cuyahoga County, OH",39035,0.04227664913043407,127777162,16
"Darke County, OH",39037,0.006671450458662219,3010938,9.8
"Defiance County, OH",39039,0.014824481273652617,2188163,8.9
"Delaware County, OH",39041,0.011515401297261228,17640761,5
"Erie County, OH",39043,0.017938884077693926,5627979,12.4
"Fairfield County, OH",39045,0.024506648460613154,6425994,8.4
"Fayette County, OH",39047,0.024757467227650473,2186720,14.4
"Franklin County, OH",39049,0.04131420353178869,133976478,15.1
"Fulton County, OH",39051,0.011851990107787784,2644396,8
"Gallia County, OH",39053,0.01650438946528332,2739812,17.4
"Geauga County, OH",39055,4.574019568848938e-4,5687270,6.3
"Greene County, OH",39057,0.025223889449024376,13486390,9.9
"Guernsey County, OH",39059,9.973753280839894e-4,3458985,15.4
"Hamilton County, OH",39061,0.038542125374660854,104134091,13.6
"Hancock County, OH",39063,0.022016286780516904,6903373,10.6
"Hardin County, OH",39065,0.011917347429120616,1290408,14.8
"Harrison County, OH",39067,0.011435254369436683,1432394,14.5
"Henry County, OH",39069,0.016131143249787316,1584724,8.5
"Highland County, OH",39071,0.016356212149018168,1775259,12.1
"Hocking County, OH",39073,0.021647819063004847,813442,15.9
"Holmes County, OH",39075,0.006077868484794115,3563044,8.8
"Huron County, OH",39077,0.0050204055192070995,3021782,13.2
"Jackson County, OH",39079,0.021723831961570236,1278431,17.3
"Jefferson County, OH",39081,0.01777215108732232,5067579,16.1
"Knox County, OH",39083,0.007731715749442122,2960736,11.4
"Lake County, OH",39085,0.010701581580203795,15395085,10.1
"Lawrence County, OH",39087,0.011235354866279692,2472516,16.9
"Licking County, OH",39089,0.02022094086051839,10301163,9.7
"Logan County, OH",39091,0.00993463486429159,2602271,11.2
"Lorain County, OH",39093,0.020746238126286454,14073882,11
"Lucas County, OH",39095,0.0638771171526321,33572034,18.2
"Madison County, OH",39097,0.015196656306933877,2779629,9.3
"Mahoning County, OH",39099,0.035600213499614515,11817282,19.5
"Marion County, OH",39101,0.02166485244315433,3443386,16
"Medina County, OH",39103,0.008661063371594639,10202208,7.6
"Meigs County, OH",39105,0.018340690847858734,505969,20.8
"Mercer County, OH",39107,0.0035110042886092653,3387796,7.6
"Miami County, OH",39109,0.022324463775134813,6084861,9.6
"Monroe County, OH",39111,0.0065877128053293856,1364344,14.8
"Montgomery County, OH",39113,0.04310673559931067,37908125,15.2
"Morgan County, OH",39115,0.016788423714526553,491700,15.2
"Morrow County, OH",39117,0.007890468204437357,863219,10.8
"Muskingum County, OH",39119,0.018521486297763227,5185255,17.3
"Noble County, OH",39121,0.006767371601208459,529511,15
"Ottawa County, OH",39123,0.005087859801196589,2723320,8.8
"Paulding County, OH",39125,0.015681479906442697,825736,10.1
"Perry County, OH",39127,0.005260723783096312,947775,13.7
"Pickaway County, OH",39129,0.023446064235344163,2695896,11.6
"Pike County, OH",39131,0.021853181334069664,1481912,19.5
"Portage County, OH",39133,0.01721118200778557,8733101,12.9
"Preble County, OH",39135,0.011261644735241895,1548445,10.4
"Putnam County, OH",39137,0.004535474924890225,1725552,6.5
"Richland County, OH",39139,0.039043893822058896,5920097,14.4
"Ross County, OH",39141,0.03216060938609515,3814976,16.5
"Sandusky County, OH",39143,0.005591277606933185,3924001,10.3
"Scioto County, OH",39145,0.031526818720792354,3591649,18.6
"Seneca County, OH",39147,0.010271137765013937,2677719,12.8
"Shelby County, OH",39149,0.02243914545116125,4035079,10.4
"Stark County, OH",39151,0.03277823243861412,22698400,12.3
"Summit County, OH",39153,0.03788634466044525,38552385,12.9
"Trumbull County, OH",39155,0.028873239436619718,9018776,17.2
"Tuscarawas County, OH",39157,0.012722673698939778,5010311,13.4
"Union County, OH",39159,0.01281791389231081,5643274,5.4
"Van Wert County, OH",39161,0.030916595280741376,1749556,10.9
"Vinton County, OH",39163,0.015094979647218454,552375,18.8
"Warren County, OH",39165,0.012469482987731388,17517887,5.9
"Washington County, OH",39167,0.010734943858455257,4730220,12.8
"Wayne County, OH",39169,0.013902748991411001,8456794,9.2
"Williams County, OH",39171,0.008716799650234999,2231661,11.1
"Wood County, OH",39173,0.012342618468103007,10314878,9.8
"Wyandot County, OH",39175,0.011130559669673712,1442965,8.8
"Adair County, OK",40001,0.032238380962066514,558453,23.1
"Alfalfa County, OK",40003,0.01623686723973257,507771,19.8
"Atoka County, OK",40005,0.02685546875,442134,20
"Beaver County, OK",40007,0.010763404424955152,579938,13.5
"Beckham County, OK",40009,0.021257142857142856,1220403,21.8
"Blaine County, OK",40011,0.0449560081957334,1966600,16.3
"Bryan County, OK",40013,0.04005186280666923,2560818,18.1
"Caddo County, OK",40015,0.03161753474873988,1286750,21.1
"Canadian County, OK",40017,0.02287974253207017,8285002,7.9
"Carter County, OK",40019,0.04019580950773321,3724354,17.1
"Cherokee County, OK",40021,0.019767800267132436,1759044,18.7
"Choctaw County, OK",40023,0.02476309054437297,542039,23.5
"Cimarron County, OK",40025,0.01079136690647482,362803,17.4
"Cleveland County, OK",40027,0.03435836463371795,12089800,12.9
"Coal County, OK",40029,0.023617619493908153,361013,21.3
"Comanche County, OK",40031,0.038126247242936666,6627259,19.5
"Cotton County, OK",40033,0.027786598920292158,211034,17.3
"Craig County, OK",40035,0.03058950638125464,584265,18.8
"Creek County, OK",40037,0.02000435468945621,2741552,15.7
"Custer County, OK",40039,0.01688969258589512,2083071,18.2
"Delaware County, OK",40041,0.02800769971126083,1306384,21
"Dewey County, OK",40043,0.022191718142301534,871156,13.8
"Ellis County, OK",40045,0.025400331308669245,1019892,14
"Garfield County, OK",40047,0.0427430871089186,3804621,14.4
"Garvin County, OK",40049,0.03823632062667236,2200422,18
"Grady County, OK",40051,0.023075661192424768,4752631,13.1
"Grant County, OK",40053,0.009975615162935048,378245,14
"Greer County, OK",40055,0.023647438194195628,135108,25.7
"Harmon County, OK",40057,0.035284350352843503,136260,25.1
"Harper County, OK",40059,0.007899284127375956,317711,12.5
"Haskell County, OK",40061,0.018116561271577507,470261,17.4
"Hughes County, OK",40063,0.032940814284614796,906152,24.2
"Jackson County, OK",40065,0.02811994525320393,1473951,16.5
"Jefferson County, OK",40067,0.01750184229918939,156586,24.2
"Johnston County, OK",40069,0.01627951256664128,665407,19.9
"Kay County, OK",40071,0.04527206332645331,2317111,18.8
"Kingfisher County, OK",40073,0.02269298466180538,3333078,12
"Kiowa County, OK",40075,0.02384538152610442,299789,21.7
"Latimer County, OK",40077,0.017388620228418562,377324,23.1
"Le Flore County, OK",40079,0.025559947299077734,1718768,21
"Lincoln County, OK",40081,0.02489115490375802,992941,20.5
"Logan County, OK",40083,0.01979900441438903,1200085,11.2
"Love County, OK",40085,0.024977155041120927,917871,14.4
"McClain County, OK",40087,0.021609983652964394,2408355,9.5
"McCurtain County, OK",40089,0.04281484855386017,1694911,22.2
"McIntosh County, OK",40091,0.028124049863180296,491582,19.2
"Major County, OK",40093,0.02532306487403733,669451,12.3
"Marshall County, OK",40095,0.030342355703868496,712109,15.7
"Mayes County, OK",40097,0.037379431291494424,2715111,16.9
"Murray County, OK",40099,0.027740986019131716,720363,12.6
"Muskogee County, OK",40101,0.04714796884866344,3608487,20.8
"Noble County, OK",40103,0.01813110181311018,787231,13.3
"Nowata County, OK",40105,0.026414700354980163,263835,17.4
"Okfuskee County, OK",40107,0.029083942877046326,292423,25
"Oklahoma County, OK",40109,0.04232057512102378,70325286,16
"Okmulgee County, OK",40111,0.031024841380793634,1117494,19.3
"Osage County, OK",40113,0.030231737442653804,1344382,14.2
"Ottawa County, OK",40115,0.05838672580910136,1407950,21.6
"Pawnee County, OK",40117,0.023123178972165395,451460,17.2
"Payne County, OK",40119,0.029895027821797513,4349014,22
"Pittsburg County, OK",40121,0.02888263085623851,2550299,18.4
"Pontotoc County, OK",40123,0.05510004125412541,2689389,13.9
"Pottawatomie County, OK",40125,0.03845006238810828,2803978,17.1
"Pushmataha County, OK",40127,0.022282053662612572,319478,23.6
"Roger Mills County, OK",40129,0.009205208801077683,449833,18.3
"Rogers County, OK",40131,0.020254463369587524,4484768,9.6
"Seminole County, OK",40133,0.03923436688030487,1019985,19
"Sequoyah County, OK",40135,0.03590925026293384,973767,22.3
"Stephens County, OK",40137,0.03509247953692398,3006105,14.9
"Texas County, OK",40139,0.019715931664680175,2556549,11.5
"Tillman County, OK",40141,0.03313339045986861,200202,19.7
"Tulsa County, OK",40143,0.051945925393472966,55484384,15.1
"Wagoner County, OK",40145,0.018330650305257722,1886806,10.4
"Washington County, OK",40147,0.04029869962662547,3965535,15.1
"Washita County, OK",40149,0.010268495917852033,446736,17.4
"Woods County, OK",40151,0.02257388875959972,781128,18
"Woodward County, OK",40153,0.026637511181791074,1465145,14.7
"Baker County, OR",41001,0.017326441912369317,774939,16.2
"Benton County, OR",41003,0.03436418418665083,6035305,16.2
"Clackamas County, OR",41005,0.021556979982634852,28918958,6.9
"Clatsop County, OR",41007,0.041747179083470504,2589769,15.3
"Columbia County, OR",41009,0.013862376989936804,2011594,9.8
"Coos County, OR",41011,0.03867539468617636,3205201,16
"Crook County, OR",41013,0.012545199616264482,1568409,12.8
"Curry County, OR",41015,0.007368822258925168,970683,15.8
"Deschutes County, OR",41017,0.02092769609594163,15445974,8.7
"Douglas County, OR",41019,0.031870706640396186,5233474,16
"Gilliam County, OR",41021,0.03173029251363411,459310,11.8
"Grant County, OR",41023,2.778163633838033e-4,356949,15.3
"Harney County, OR",41025,0.002795155064554772,459027,15.2
"Hood River County, OR",41027,0.02331186370247247,1771140,10
"Jackson County, OR",41029,0.03349575348432056,12853288,12.6
"Jefferson County, OR",41031,0.019310130031924007,1086421,13.9
"Josephine County, OR",41033,0.026768139162279696,3877152,15.1
"Klamath County, OR",41035,0.02630914649538608,3359598,19.3
"Lake County, OR",41037,0.0014140938015555031,471715,17
"Lane County, OR",41039,0.03289028706252458,22550913,14.7
"Lincoln County, OR",41041,0.02702861969396374,2666104,15.4
"Linn County, OR",41043,0.02459867934194797,6441520,14.2
"Malheur County, OR",41045,0.03582939575053979,1472635,19.7
"Marion County, OR",41047,0.03412858832954009,22837253,14.1
"Morrow County, OR",41049,0.02717611746572564,1901470,13.2
"Multnomah County, OR",41051,0.0700273964212388,88346680,12.8
"Polk County, OR",41053,0.024693420656931867,2896290,11.8
"Sherman County, OR",41055,0.03107769423558897,721530,14.5
"Tillamook County, OR",41057,0.022791506630915285,1503456,11.5
"Umatilla County, OR",41059,0.038226013644130155,4530356,16.5
"Union County, OR",41061,0.024472315692872438,1294249,13.6
"Wallowa County, OR",41063,0.001670521716782318,490655,13
"Wasco County, OR",41065,0.03219475372711832,2155125,13.6
"Washington County, OR",41067,0.02662690364627563,62657297,8.1
"Wheeler County, OR",41069,6.963788300835655e-4,53513,18.4
"Yamhill County, OR",41071,0.020038247276960172,4916189,10.6
"Adams County, PA",42001,0.009618863562156391,4739846,9.3
"Allegheny County, PA",42003,0.019287477061317473,127215042,11.6
"Armstrong County, PA",42005,0.010162162162162163,2498848,11.9
"Beaver County, PA",42007,0.010986899365879573,8270921,10.4
"Bedford County, PA",42009,0.015354932068494252,1923959,11.2
"Berks County, PA",42011,0.016133372102611284,25974930,11.9
"Blair County, PA",42013,0.023893382561312314,7681160,14.4
"Bradford County, PA",42015,0.014317444591809015,5838010,13.9
"Bucks County, PA",42017,0.011352012099948475,46622731,6.7
"Butler County, PA",42019,0.008448722137059281,13859776,9.3
"Cambria County, PA",42021,0.013099207136412213,6068733,13.2
"Cameron County, PA",42023,0.01650240660096264,295000,15.3
"Carbon County, PA",42025,0.014120218579234973,3013641,12
"Centre County, PA",42027,0.009197259637200757,10952214,17.1
"Chester County, PA",42029,0.007926623118412364,57334489,6.2
"Clarion County, PA",42031,0.017511570628197148,1453407,14.2
"Clearfield County, PA",42033,0.013759551831740338,3948874,15.4
"Clinton County, PA",42035,0.013878855541691293,1838629,15.5
"Columbia County, PA",42037,0.010867723902477163,3085661,12.6
"Crawford County, PA",42039,0.013296647497136379,3711261,12.6
"Cumberland County, PA",42041,0.014030326869086368,21738271,8.2
"Dauphin County, PA",42043,0.02313340262178563,27883123,12.9
"Delaware County, PA",42045,0.01984824489653852,42181987,10.8
"Elk County, PA",42047,0.013916913946587537,1736857,10
"Erie County, PA",42049,0.02337443544340096,14204975,14.5
"Fayette County, PA",42051,0.021157981918277294,5324705,18.9
"Forest County, PA",42053,0.015929477265697496,272173,24.8
"Franklin County, PA",42055,0.015849678380176813,8148840,8.2
"Fulton County, PA",42057,0.01699789123905681,822195,12.7
"Greene County, PA",42059,0.014414414414414415,4726709,15.5
"Huntingdon County, PA",42061,0.01577941450680589,1561671,13
"Indiana County, PA",42063,0.016248543875872174,4275084,16.5
"Jefferson County, PA",42065,0.01150073053642246,1862101,18.8
"Juniata County, PA",42067,0.017836339533202104,1093054,10.8
"Lackawanna County, PA",42069,0.013418121370913897,13005382,16.1
"Lancaster County, PA",42071,0.009246172218497753,38970487,8.6
"Lawrence County, PA",42073,0.006343317761289732,4228890,13.6
"Lebanon County, PA",42075,0.008871492202166952,7912272,8.7
"Lehigh County, PA",42077,0.021950970255127805,30414532,12.1
"Luzerne County, PA",42079,0.01619147977109833,19632568,16.4
"Lycoming County, PA",42081,0.018378582609165004,7486729,12.8
"McKean County, PA",42083,0.01871142445902759,2306816,15.9
"Mercer County, PA",42085,0.015019848625968694,5342098,12.6
"Mifflin County, PA",42087,0.012763643161848434,2241860,15.2
"Monroe County, PA",42089,0.017399246171748595,9215416,9.6
"Montgomery County, PA",42091,0.01893625769531888,106631582,6.9
"Montour County, PA",42093,0.018315626383355467,2527349,9.8
"Northampton County, PA",42095,0.01646332416485009,20705296,9.8
"Northumberland County, PA",42097,0.018178423145361482,4285671,12.3
"Perry County, PA",42099,0.013004199456540919,1281025,10.1
"Philadelphia County/city, PA",42101,0.07595095054754092,131913541,20.3
"Pike County, PA",42103,0.006128889634248601,1938205,10
"Potter County, PA",42105,0.05932922346021153,923273,12.7
"Schuylkill County, PA",42107,0.008871279474294549,6314098,14.2
"Snyder County, PA",42109,0.01998253952856727,2239183,10.9
"Somerset County, PA",42111,0.0037926675094816687,2968094,12
"Sullivan County, PA",42113,0.06528612077141954,408729,13.8
"Susquehanna County, PA",42115,0.009390487783670985,3414576,12
"Tioga County, PA",42117,0.011810193321616872,2126244,13
"Union County, PA",42119,0.007110491460439177,2423745,11.3
"Venango County, PA",42121,0.012000969775335381,2229558,13.8
"Warren County, PA",42123,0.02437262174269062,1740958,11.4
"Washington County, PA",42125,0.009593453116454312,17806233,9.5
"Wayne County, PA",42127,0.03549338662099153,2573316,12.8
"Westmoreland County, PA",42129,0.006488195056038799,19253727,10.8
"Wyoming County, PA",42131,0.02929960003720584,1873338,13.5
"York County, PA",42133,0.012318973554800525,27867147,8.5
"Bristol County, RI",44001,0.010116066459972971,2446658,7.9
"Kent County, RI",44003,0.017147102871007812,12309129,9
"Newport County, RI",44005,0.01710487269274141,8331401,11.3
"Providence County, RI",44007,0.02319754075069102,45089796,12.7
"Washington County, RI",44009,0.010825086339495603,9396963,9.1
"Abbeville County, SC",45001,0.020440378855338785,742392,15.3
"Aiken County, SC",45003,0.037149782964090425,9630929,14.1
"Allendale County, SC",45005,0.04528250878615842,379042,32.6
"Anderson County, SC",45007,0.045466534484169936,9941325,13.5
"Bamberg County, SC",45009,0.04786525656090874,465423,27.7
"Barnwell County, SC",45011,0.05068943520290495,630289,27.2
"Beaufort County, SC",45013,0.029449073498321106,12232128,9.5
"Berkeley County, SC",45015,0.03312741279358807,12499861,9.8
